"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"HM Suites & Studios","<http://www.touristlink.com/india/bengaluru/cat/hotels.html>","<http://www.touristlink.com/india/bengaluru/cat/hotels.html>","www.touristlink.com","touristlink.com_1533","560001","No: 67, St Marks Road, Adjacent to Nandhini Restaurant","India","Bangalore","suites","hm studios"
"Larkspur Landing Sunnyvale","<http://www.touristlink.com/united-states/sunnyvale/cat/hotels.html>","<http://www.touristlink.com/united-states/pleasanton/cat/hotels.html>","www.touristlink.com","touristlink.com_1534","94086","748 North Mathilda Avenue","United States","Sunnyvale","","larkspur landing sunnyvale"
"Hotel Classic International","<http://www.touristlink.com/india/dehradun/cat/hotels.html>","<http://www.touristlink.com/india/robbers-cave/cat/hotels.html>","www.touristlink.com","touristlink.com_1535","248001","56 Rajpur Road Dehradun","India","Dehradun","hotel international","classic"
"Vestlia Hotel","<http://www.touristlink.com/norway/vestlia-hotel/overview.html>","<http://www.touristlink.com/norway/vestlia-hotel/overview.html>","www.touristlink.com","touristlink.com_1536","N 3580","Bakkestolvegen","Norway","Geilo","hotel","vestlia"
"Sokos Hotel Tapiola Garden","<http://www.touristlink.com/finland/espoo/cat/hotels.html>","<http://www.touristlink.com/finland/stockmann/cat/hotels.html>","www.touristlink.com","touristlink.com_1537","02100","Tapionaukio 3","Finland","Espoo","hotel garden","tapiola sokos"
"Jameson Inn Hartwell","<http://www.touristlink.com/united-states/jameson-inn-hartwell/overview.html>","<http://www.touristlink.com/united-states/jameson-inn-hartwell/overview.html>","www.touristlink.com","touristlink.com_1538","30643","1091 East Franklin Street","United States","Hartwell","inn","jameson hartwell"
"East","<http://www.touristlink.com/germany/east/overview.html>","<http://www.touristlink.com/germany/east/overview.html>","www.touristlink.com","touristlink.com_1539","20359","Simon Von Utrecht Str 31","Germany","Hamburg","east",""
"Holiday Inn Bath","<http://www.touristlink.com/united-states/bath/cat/hotels.html>","<http://www.touristlink.com/united-states/me-maine/cat/accommodations.html>","www.touristlink.com","touristlink.com_154","04530","139 Richardson Street","United States","Bath","inn holiday","bath"
"Citadines Hongkong Ashley","<http://www.touristlink.com/hong-kong-china/citadines-hongkong-ashley/overview.html>","<http://www.touristlink.com/hong-kong-china/citadines-hongkong-ashley/overview.html>","www.touristlink.com","touristlink.com_1540","0000","18 Ashley Road Tsim Sha Tsui","Hong Kong (China)","Hong Kong","","ashley hongkong citadines"
"Salalah Hilton","<http://www.touristlink.com/oman/salalah/cat/hotels.html>","<http://www.touristlink.com/oman/cat/hotels.html>","www.touristlink.com","touristlink.com_1541","211","Po Box 699","Oman","Box Salalah","hilton","salalah"
"Georgia Palace Hotel","<http://www.touristlink.com/georgia/kobuleti/cat/hotels.html>","<http://www.touristlink.com/georgia/poti/cat/hotels.html>","www.touristlink.com","touristlink.com_1542","6200","275 Agmashenebeli Avenue","Georgia","Kobuleti","hotel","georgia palace"
"Hotel SPA Villa ReTa","<http://www.touristlink.com/georgia/poti/cat/hotels.html>","<http://www.touristlink.com/georgia/poti/cat/hotels.html>","www.touristlink.com","touristlink.com_1543","2812","Grigoletti vill.","Georgia","Poti","hotel villa spa","reta"
"Green House Hotel","<http://www.touristlink.com/georgia/zugdidi/cat/hotels.html>","<http://www.touristlink.com/georgia/poti/cat/hotels.html>","www.touristlink.com","touristlink.com_1544","2100","Rustaveli Str 66","Georgia","Zugdidi","hotel house","green"
"Comfort Suites Northeast","<http://www.touristlink.com/united-states/comfort-suites-northeast/overview.html>","<http://www.touristlink.com/united-states/comfort-suites-northeast/overview.html>","www.touristlink.com","touristlink.com_1545","46256","9760 Crosspoint Blvd","United States","Fishers","comfort suites","northeast"
"North Sydney Harbourview Hotel","<http://www.touristlink.com/australia/north-sydney/cat/hotels.html>","<http://www.touristlink.com/australia/mcmahons-point-ferry-wharf/cat/hotels.html>","www.touristlink.com","touristlink.com_1546","2060","17 Blue Street","Australia","North Sydney","hotel north","sydney harbourview"
"Australian Heritage Hotel","<http://www.touristlink.com/australia/the-rocks/cat/hotels.html>","<http://www.touristlink.com/australia/mcmahons-point-ferry-wharf/cat/hotels.html>","www.touristlink.com","touristlink.com_1547","2000","100 Cumberland Street,","Australia","The Rocks","hotel","heritage australian"
"Hotel Coramandal Pondicherry","<http://www.touristlink.com/india/chidambaram/cat/hotels.html>","<http://www.touristlink.com/india/pichavaram-tn/cat/hotels.html>","www.touristlink.com","touristlink.com_1548","605 001","36,Rue Nidarajapayer","India","Pondicherry","hotel","pondicherry coramandal"
"Ibis Abidjan Marcory","<http://www.touristlink.com/cote-divoire/abidjan/cat/hotels.html>","<http://www.touristlink.com/cote-divoire/cat/hotels.html>","www.touristlink.com","touristlink.com_1549","15","Bld Valery Giscard D Estaing 1","Cote d'Ivoire","Abidjan","","ibis abidjan marcory"
"Holiday Inn Paris - Porte De Clichy","<http://www.touristlink.com/france/clichy/cat/hotels.html>","<http://www.touristlink.com/france/bois-de-boulogne/cat/hotels.html>","www.touristlink.com","touristlink.com_155","92110","2 Rue Du 8 Mai 1945","France","Clichy","inn de holiday","clichy paris porte"
"Ac Ciudad De Toledo","<http://www.touristlink.com/spain/ac-ciudad-de-toledo-1/overview.html>","<http://www.touristlink.com/spain/ac-ciudad-de-toledo-1/overview.html>","www.touristlink.com","touristlink.com_1550","45005","Crta De Circunvalacion 15","Spain","Toledo","de","ac ciudad toledo"
"Ponta Verde Praia","<http://www.touristlink.com/brazil/maceio/cat/hotels.html>","<http://www.touristlink.com/brazil/alagoas/cat/accommodations.html>","www.touristlink.com","touristlink.com_1551","57035180","Alvaro Otacilio 2933","Brazil","Ponta Verde","","verde praia ponta"
"Ilha De Toque Toque Bangalos","<http://www.touristlink.com/brazil/sao-sebastiao/cat/hotels.html>","<http://www.touristlink.com/brazil/alagoas/cat/accommodations.html>","www.touristlink.com","touristlink.com_1552","11600 000","Rod Dr Manoel Hyppolito Rego","Brazil","Sao Sebastiao","de","toque bangalos ilha"
"Jicaro Island Ecolodge","<http://www.touristlink.com/nicaragua/jicaro-island-ecolodge/overview.html>","<http://www.touristlink.com/nicaragua/jicaro-island-ecolodge/overview.html>","www.touristlink.com","touristlink.com_1553","310015","Granada Isletas, Lake Nicaragua","Nicaragua","Granada","","island ecolodge jicaro"
"Travelodge Stony Plain","<http://www.touristlink.com/canada/stony-plain/cat/hotels.html>","<http://www.touristlink.com/canada/strathcona/cat/accommodations.html>","www.touristlink.com","touristlink.com_1554","T7Z 1V7","74 Boulder Blvd","Canada","Stony Plain","","stony travelodge plain"
"Best Western Lodge At Nederlan","<http://www.touristlink.com/united-states/colorado-nederland/cat/hotels.html>","<http://www.touristlink.com/united-states/eldora-mountain-resort/cat/hotels.html>","www.touristlink.com","touristlink.com_1555","80466","55 Lakeview Drive P O Box 16","United States","Nederland","best lodge western","nederlan"
"Frasers Crossing Founders Poin","<http://www.touristlink.com/united-states/allenspark/cat/hotels.html>","<http://www.touristlink.com/united-states/eldora-mountain-resort/cat/hotels.html>","www.touristlink.com","touristlink.com_1556","80482","580 Winter Park Drive","United States","Winter Park Colorado","","founders crossing frasers poin"
"AWA Hotel Valley Winter Park","<http://www.touristlink.com/united-states/empire/cat/hotels.html>","<http://www.touristlink.com/united-states/eldora-mountain-resort/cat/hotels.html>","www.touristlink.com","touristlink.com_1557","80482","79025 US Hwy 40 Winter Park CO","United States","Winter Park-Fraser","hotel park","awa valley winter"
"5 Seasons","<http://www.touristlink.com/south-africa/stellenbosch/cat/hotels.html>","<http://www.touristlink.com/south-africa/cape-town-carnival/cat/hotels.html>","www.touristlink.com","touristlink.com_1558","7600","Van Der Stel Street 60","South Africa","Stellenbosch","","seasons"
"Straightway Head Country Hotel","<http://www.touristlink.com/south-africa/somerset-west/cat/hotels.html>","<http://www.touristlink.com/south-africa/cape-town-carnival/cat/hotels.html>","www.touristlink.com","touristlink.com_1559","7129","175 Parel Vallei Rd","South Africa","Somerset West","hotel","country straightway head"
"Holiday Inn Exp Suites Tacoma","<http://www.touristlink.com/united-states/tacoma/cat/hotels.html>","<http://www.touristlink.com/united-states/jose-rizal-bridge/cat/hotels.html>","www.touristlink.com","touristlink.com_156","98444","8601 S Hosmer","United States","Tacoma","inn suites holiday","tacoma exp"
"Joie De Vivre Country House","<http://www.touristlink.com/south-africa/western-cape/cat/hotels.html>","<http://www.touristlink.com/south-africa/cape-town-carnival/cat/hotels.html>","www.touristlink.com","touristlink.com_1560","07625","Omuramba Farm Anyswortelrug","South Africa","Klpamuts","house de","vivre joie country"
"Best Western Woodburn","<http://www.touristlink.com/united-states/best-western-woodburn/overview.html>","<http://www.touristlink.com/united-states/best-western-woodburn/overview.html>","www.touristlink.com","touristlink.com_1561","97071","2887 Newberg Highway","United States","Woodburn","best western","woodburn"
"Breezes Beach Club and Spa","<http://www.touristlink.com/tanzania/breezes-beach-club-and-spa/overview.html>","<http://www.touristlink.com/tanzania/breezes-beach-club-and-spa/overview.html>","www.touristlink.com","touristlink.com_1562","32819@no-no","Bwejuu Beach, South East Coast","Tanzania","Bwejuu","beach spa","breezes club"
"Hotel Philippos","<http://www.touristlink.com/greece/atene/cat/hotels.html>","<http://www.touristlink.com/greece/athens/cat/resorts.html>","www.touristlink.com","touristlink.com_1563","11742","Mitseon Street 3","Greece","Atene","hotel","philippos"
"Le Marouba","<http://www.touristlink.com/france/martinique/cat/hotels.html>","<http://www.touristlink.com/france/martinique/cat/hotels.html>","www.touristlink.com","touristlink.com_1564","97221","Quartier Choisy","France","Carbet","le","marouba"
"Karibea Domaine De Sainte Marie","<http://www.touristlink.com/france/sainte-marie/cat/hotels.html>","<http://www.touristlink.com/france/martinique/cat/hotels.html>","www.touristlink.com","touristlink.com_1565","97230","Anse Azerot","France","Sainte-marie","de","karibea marie sainte domaine"
"Villa Sayang Boutique Hotel And Spa","<http://www.touristlink.com/indonesia/villa-sayang-boutique-hotel-and-spa/overview.html>","<http://www.touristlink.com/indonesia/villa-sayang-boutique-hotel-and-spa/overview.html>","www.touristlink.com","touristlink.com_1566","83371","Jalan Sonokeling","Indonesia","Mataram","hotel spa villa boutique","sayang"
"Atomic Inn","<http://www.touristlink.com/united-states/beatty/cat/hotels.html>","<http://www.touristlink.com/united-states/scottys-castle/cat/hotels.html>","www.touristlink.com","touristlink.com_1567","89003","350 South First Street","United States","Beatty","inn","atomic"
"Goldfield Hotel","<http://www.touristlink.com/united-states/goldfield/cat/hotels.html>","<http://www.touristlink.com/united-states/scottys-castle/cat/hotels.html>","www.touristlink.com","touristlink.com_1568","48700@ko","S.E. corner of Crook Ave. U.S. 95 & Columbia St., Goldfield","United States","Marmaris@ko","hotel","goldfield"
"Best Western Frontier Motel","<http://www.touristlink.com/united-states/lone-pine/cat/hotels.html>","<http://www.touristlink.com/united-states/scottys-castle/cat/hotels.html>","www.touristlink.com","touristlink.com_1569","93545","1008 S Main St","United States","Lone Pine","best motel western","frontier"
"Holiday Inn Irapuato","<http://www.touristlink.com/mexico/irapuato/cat/hotels.html>","<http://www.touristlink.com/mexico/abasolo/cat/hotels.html>","www.touristlink.com","touristlink.com_157","36690","Av Arboledas 2049 Col San M","Mexico","Irapuato","inn holiday","irapuato"
"Campanile Clermont Thiers","<http://www.touristlink.com/france/thiers/cat/hotels.html>","<http://www.touristlink.com/france/thiers/cat/hotels.html>","www.touristlink.com","touristlink.com_1570","63300","Zi De Felet","France","Thiers","","clermont campanile thiers"
"Sana Malhoa Park Hotel","<http://www.touristlink.com/portugal/sana-malhoa-park-hotel/overview.html>","<http://www.touristlink.com/portugal/sana-malhoa-park-hotel/overview.html>","www.touristlink.com","touristlink.com_1571","1099089","Avenida Jose Malhoa 8","Portugal","Lisbon","hotel park","malhoa sana"
"Falcons Nest - Vizag","<http://www.touristlink.com/india/visakhapatnam/cat/hotels.html>","<http://www.touristlink.com/india/bavikonda/cat/hotels.html>","www.touristlink.com","touristlink.com_1572","530017","plot no 33, Lawsons Bay Colony(Near Post Office)","India","Visakhapatnam","","nest vizag falcons"
"Hotel Sonmony","<http://www.touristlink.com/india/varanasi/cat/hotels.html>","<http://www.touristlink.com/india/bavikonda/cat/hotels.html>","www.touristlink.com","touristlink.com_1573","221001","B-6/91-A Harishchandra Ghat, Varanasi","India","Varanasi","hotel","sonmony"
"San Agustin Monasterio De La R","<http://www.touristlink.com/peru/san-agustin-monasterio-de-la-r/overview.html>","<http://www.touristlink.com/peru/san-agustin-monasterio-de-la-r/overview.html>","www.touristlink.com","touristlink.com_1574","00000","69 Jr Recoleta S N","Peru","Urubamba","la de","san agustin monasterio r"
"Springhill Stes Marriott Princ","<http://www.touristlink.com/united-states/maryland-upper-marlboro/cat/hotels.html>","<http://www.touristlink.com/united-states/easton-airport-maryland/cat/hotels.html>","www.touristlink.com","touristlink.com_1575","20678","75 Sherry Lane","United States","Prince Frederick","","princ marriott springhill stes"
"Americinn Lodge And Suites Of Milford","<http://www.touristlink.com/united-states/iowa-milford/cat/hotels.html>","<http://www.touristlink.com/united-states/easton-airport-maryland/cat/hotels.html>","www.touristlink.com","touristlink.com_1576","19963","699 North Dupont Blvd","United States","Milford","lodge suites","milford americinn"
"Hampton Inn Milford","<http://www.touristlink.com/united-states/massachusetts-milford/cat/hotels.html>","<http://www.touristlink.com/united-states/easton-airport-maryland/cat/hotels.html>","www.touristlink.com","touristlink.com_1577","19963","100 Lighthouse Estates Drive","United States","Milford","inn hampton","milford"
"Comfort Inn Conference Center","<http://www.touristlink.com/united-states/texas-bowie/cat/hotels.html>","<http://www.touristlink.com/united-states/easton-airport-maryland/cat/hotels.html>","www.touristlink.com","touristlink.com_1578","20716","4500 Crain Hwy","United States","Bowie","comfort center inn","conference"
